# file...... EOL_1_1_V.csv
# date...... Tue Jan 24 15:06:23 2017
# user...... D3P313
# host...... (null)
# target.... node 18470
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-09-01 01:05:00 PDT,+5754.54,-3705.85,-6144.5,-3028.4,+321.64,+6853.61
2000-09-01 01:06:00 PDT,+5758.06,-3706.72,-6143.15,-3031.98,+324.685,+6851.42
2000-09-01 01:07:00 PDT,+5757.33,-3707.97,-6142.84,-3030.72,+327.006,+6850.29
2000-09-01 01:08:00 PDT,+5761.41,-3706.62,-6141.3,-3030.55,+328.058,+6850.69
2000-09-01 01:09:00 PDT,+5764.71,-3705.67,-6139.5,-3031.29,+330.635,+6850.05
2000-09-01 01:10:00 PDT,+5763.52,-3701.66,-6142.03,-3024.79,+321.203,+6856.92
2000-09-01 01:11:00 PDT,+5752.73,-3708.73,-6147.09,-3029.29,+317.303,+6854.58
2000-09-01 01:12:00 PDT,+5748.16,-3709.81,-6150.07,-3028.97,+313.093,+6856.73
2000-09-01 01:13:00 PDT,+5746.16,-3712.95,-6150.64,-3032.1,+312.793,+6854.79
2000-09-01 01:14:00 PDT,+5748.13,-3710.22,-6150.45,-3028.6,+312.404,+6856.84
2000-09-01 01:15:00 PDT,+5746.53,-3709.67,-6152.06,-3029.7,+309.029,+6857.68
2000-09-01 01:16:00 PDT,+5747.91,-3709.21,-6153.49,-3035.49,+305.95,+6858.04
2000-09-01 01:17:00 PDT,+5747.88,-3711.81,-6153.4,-3039.99,+307.777,+6854.42
2000-09-01 01:18:00 PDT,+5760.74,-3708.58,-6146.42,-3040.01,+318.691,+6852.26
2000-09-01 01:19:00 PDT,+5760.43,-3709.65,-6145.46,-3038.37,+323.264,+6850.77
2000-09-01 01:20:00 PDT,+5753.99,-3713.54,-6147.83,-3039.98,+320.523,+6850.08
2000-09-01 01:21:00 PDT,+5753.18,-3715.88,-6147.48,-3043.68,+321.501,+6848.24
2000-09-01 01:22:00 PDT,+5747.16,-3718.44,-6150.7,-3044.94,+315.229,+6849.61
2000-09-01 01:23:00 PDT,+5751.66,-3715.79,-6148.48,-3042.47,+319.445,+6850.83
2000-09-01 01:24:00 PDT,+5749.55,-3718.19,-6150.29,-3047.63,+316.505,+6849.48
2000-09-01 01:25:00 PDT,+5750.47,-3719.32,-6149.31,-3054.37,+316.967,+6847.48
2000-09-01 01:26:00 PDT,+5742.88,-3724.58,-6152.58,-3055.54,+314.725,+6845.92
2000-09-01 01:27:00 PDT,+5737.44,-3730.92,-6155.98,-3064.4,+311.667,+6841.21
2000-09-01 01:28:00 PDT,+5742.68,-3724.79,-6119.33,-3038.65,+311.533,+6846.16
2000-09-01 01:29:00 PDT,+5741.19,-3726.73,-6118.92,-3038.59,+315.309,+6844.8
2000-09-01 01:30:00 PDT,+5743.95,-3725.45,-6117.07,-3036.51,+319.406,+6844.73
2000-09-01 01:31:00 PDT,+5738.48,-3730.46,-6118.22,-3035.77,+320.245,+6842.33
2000-09-01 01:32:00 PDT,+5742.84,-3727.51,-6115.87,-3028.34,+326.485,+6843.64
2000-09-01 01:33:00 PDT,+5744.72,-3725.78,-6114.7,-3025.48,+327.36,+6844.85
2000-09-01 01:34:00 PDT,+5741.11,-3727.52,-6117.99,-3031.13,+319.412,+6845.7
2000-09-01 01:35:00 PDT,+5735.33,-3732.27,-6120.97,-3037.02,+317.143,+6842.48
2000-09-01 01:36:00 PDT,+5741.14,-3733.01,-6116.68,-3042.74,+326.206,+6836.99
2000-09-01 01:37:00 PDT,+5741.29,-3738.34,-6115.25,-3052.29,+331.291,+6830.21
2000-09-01 01:38:00 PDT,+5744.09,-3742.05,-6111.71,-3059.08,+340.202,+6823.2
2000-09-01 01:39:00 PDT,+5746.54,-3745.26,-6109.64,-3065.61,+345.059,+6818.53
2000-09-01 01:40:00 PDT,+5743.81,-3739.66,-6112.12,-3054.28,+340.38,+6824.67
2000-09-01 01:41:00 PDT,+5732.44,-3744.3,-6116.38,-3048.73,+337.973,+6824.5
2000-09-01 01:42:00 PDT,+5731.05,-3740.63,-6118.16,-3039.84,+333.788,+6829.88
2000-09-01 01:43:00 PDT,+5733.51,-3733.63,-6117.6,-3028.09,+332.208,+6835.99
2000-09-01 01:44:00 PDT,+5730.49,-3736.52,-6118.42,-3025.81,+332.871,+6835.05
2000-09-01 01:45:00 PDT,+5731.98,-3737.06,-6118.44,-3029.84,+332.962,+6834.11
2000-09-01 01:46:00 PDT,+5725.43,-3740.27,-6121.97,-3032.12,+327.55,+6833.87
2000-09-01 01:47:00 PDT,+5718.62,-3748.38,-6124.32,-3040.14,+327.125,+6828.84
2000-09-01 01:48:00 PDT,+5720.27,-3748.3,-6123.33,-3041.11,+330.313,+6827.38
2000-09-01 01:49:00 PDT,+5718.94,-3753.92,-6123.11,-3050.17,+330.48,+6823.16
2000-09-01 01:50:00 PDT,+5718.27,-3753.31,-6123.68,-3048.6,+328.934,+6824.51
2000-09-01 01:51:00 PDT,+5719.83,-3758.9,-6121.14,-3060.11,+335.797,+6817.44
2000-09-01 01:52:00 PDT,+5716.84,-3761.54,-6122.07,-3061.15,+335.511,+6816.64
2000-09-01 01:53:00 PDT,+5716.84,-3763.12,-6119.64,-3054.27,+347.425,+6812.85
2000-09-01 01:54:00 PDT,+5730.31,-3756.6,-6113.75,-3054.41,+355.361,+6812.94
2000-09-01 01:55:00 PDT,+5725.91,-3755.67,-6114.97,-3045.09,+353.667,+6816.71
2000-09-01 01:56:00 PDT,+5725.49,-3761.38,-6113.19,-3054.01,+357.969,+6811.26
2000-09-01 01:57:00 PDT,+5731.26,-3756.45,-6110.54,-3048.77,+360.55,+6813.62
2000-09-01 01:58:00 PDT,+5730.19,-3757.21,-6111.31,-3047.42,+360.908,+6813.39
2000-09-01 01:59:00 PDT,+5732.37,-3759.18,-6110.82,-3057.7,+359.451,+6810.71
2000-09-01 02:00:00 PDT,+5729.22,-3763.78,-6112.22,-3063.78,+360.299,+6806.95
2000-09-01 02:01:00 PDT,+5720.12,-3763.07,-6119.03,-3057.18,+347.636,+6813.66
2000-09-01 02:02:00 PDT,+5717.11,-3765.15,-6119.24,-3055.88,+349.461,+6812.4
2000-09-01 02:03:00 PDT,+5711.62,-3767.17,-6120.78,-3050.27,+351.904,+6811.66
2000-09-01 02:04:00 PDT,+5703.34,-3768.51,-6125.32,-3044.34,+347.078,+6814.7
2000-09-01 02:05:00 PDT,+5700.82,-3771.65,-6125.72,-3046.72,+348.223,+6812.81
2000-09-01 02:06:00 PDT,+5687.04,-3777.19,-6133.84,-3044.41,+339.814,+6813.76
2000-09-01 02:07:00 PDT,+5669.61,-3786.42,-6141.24,-3044.21,+331.972,+6812.39
2000-09-01 02:08:00 PDT,+5662.65,-3789.04,-6144.12,-3043.05,+328.773,+6812.66
2000-09-01 02:09:00 PDT,+5661.82,-3786.71,-6144.68,-3036.25,+326.748,+6816.18
2000-09-01 02:10:00 PDT,+5659.66,-3781.34,-6148.31,-3021.49,+317.654,+6825.54
2000-09-01 02:11:00 PDT,+5651.97,-3784.92,-6150.44,-3017.71,+318.872,+6824.86
2000-09-01 02:12:00 PDT,+5653.05,-3782.98,-6151.03,-3016.85,+316.925,+6827.2
2000-09-01 02:13:00 PDT,+5662.34,-3781.41,-6146.1,-3019.13,+325.085,+6824.76
2000-09-01 02:14:00 PDT,+5659.45,-3784.82,-6147.38,-3023.22,+326.035,+6821.68
2000-09-01 02:15:00 PDT,+5658.82,-3779.05,-6148.03,-3007.83,+324.361,+6828.35
2000-09-01 02:16:00 PDT,+5665.49,-3774.57,-6145.93,-3006.32,+326.313,+6830.51
2000-09-01 02:17:00 PDT,+5670.34,-3769.09,-6144.1,-2997.69,+327.159,+6834.76
2000-09-01 02:18:00 PDT,+5667.18,-3769.85,-6145.36,-2995.73,+323.741,+6836.62
2000-09-01 02:19:00 PDT,+5672.79,-3767.12,-6143.96,-2998.29,+325.047,+6836.6
2000-09-01 02:20:00 PDT,+5669.36,-3765.16,-6147.63,-2995.87,+315.636,+6841.5
2000-09-01 02:21:00 PDT,+5663.46,-3773.99,-6147.81,-3003.58,+320.635,+6834.13
2000-09-01 02:22:00 PDT,+5668.43,-3773.02,-6145.35,-3002.22,+327.598,+6832.68
2000-09-01 02:23:00 PDT,+5679.61,-3761.06,-6141.12,-2983.12,+333.28,+6840.9
2000-09-01 02:24:00 PDT,+5683.54,-3755.29,-6141.2,-2977.71,+330.268,+6845.38
2000-09-01 02:25:00 PDT,+5687.55,-3752.86,-6139.37,-2976.74,+331.453,+6846.47
2000-09-01 02:26:00 PDT,+5684.36,-3753.63,-6140.93,-2972.39,+331.283,+6846.97
2000-09-01 02:27:00 PDT,+5683.74,-3755.11,-6141.56,-2974.46,+331.44,+6845.34
2000-09-01 02:28:00 PDT,+5681.9,-3752.13,-6142.4,-2961.01,+331.296,+6850.25
2000-09-01 02:29:00 PDT,+5691.36,-3751.92,-6136.59,-2967.09,+342.178,+6845.44
2000-09-01 02:30:00 PDT,+5690.76,-3757.24,-6135.65,-2975.89,+346.152,+6839.28
2000-09-01 02:31:00 PDT,+5693.29,-3751.1,-6135.37,-2965.52,+343.171,+6845.33
2000-09-01 02:32:00 PDT,+5689.93,-3757.52,-6135.8,-2975.51,+343.27,+6840.65
2000-09-01 02:33:00 PDT,+5685.89,-3763.21,-6134.55,-2976.01,+349.98,+6835.63
2000-09-01 02:34:00 PDT,+5678.41,-3763.67,-6140.03,-2975.48,+338.52,+6839.79
2000-09-01 02:35:00 PDT,+5674.61,-3764.16,-6142.05,-2973.15,+335.708,+6840.76
2000-09-01 02:36:00 PDT,+5677.1,-3757.62,-6139.99,-2955.57,+339.539,+6846.12
2000-09-01 02:37:00 PDT,+5667.9,-3764.21,-6143.28,-2960.81,+336.153,+6843.28
2000-09-01 02:38:00 PDT,+5660.23,-3773.93,-6143.92,-2973.22,+340.07,+6834.33
2000-09-01 02:39:00 PDT,+5666.99,-3768.81,-6142.49,-2971.78,+339.611,+6837.21
2000-09-01 02:40:00 PDT,+5672.21,-3763.87,-6141.79,-2971.69,+337,+6840.26
2000-09-01 02:41:00 PDT,+5667.77,-3771.23,-6143.75,-2986.74,+332.91,+6834.91
2000-09-01 02:42:00 PDT,+5678.49,-3765.31,-6139.02,-2983.64,+338.289,+6836.5
2000-09-01 02:43:00 PDT,+5685.35,-3769.24,-6132.09,-2992.66,+354.491,+6826.52
2000-09-01 02:44:00 PDT,+5690.21,-3757.55,-6130.89,-2970.06,+352.921,+6837.03
2000-09-01 02:45:00 PDT,+5692.55,-3754.17,-6129.56,-2962.68,+356.326,+6839.33
2000-09-01 02:46:00 PDT,+5697.53,-3752.05,-6127.11,-2961.84,+361.229,+6838.22
2000-09-01 02:47:00 PDT,+5701.98,-3745.1,-6126.4,-2953.11,+360.352,+6843.75
2000-09-01 02:48:00 PDT,+5706.03,-3741.35,-6125.12,-2950.13,+360.032,+6846.3
2000-09-01 02:49:00 PDT,+5711.8,-3736.31,-6121.24,-2939.73,+364.794,+6849.39
2000-09-01 02:50:00 PDT,+5718.1,-3725.63,-6120.34,-2922.88,+362.96,+6858.65
2000-09-01 02:51:00 PDT,+5715.33,-3727.14,-6122.85,-2927.91,+358.265,+6859.06
2000-09-01 02:52:00 PDT,+5712.14,-3732.28,-6123.22,-2934.09,+361.345,+6854.17
2000-09-01 02:53:00 PDT,+5702.7,-3741.58,-6125.46,-2939.35,+364.842,+6847.49
2000-09-01 02:54:00 PDT,+5705.68,-3738.95,-6125.06,-2939.71,+363.03,+6849.97
2000-09-01 02:55:00 PDT,+5693.55,-3742.83,-6130.59,-2935.37,+355.871,+6851.96
2000-09-01 02:56:00 PDT,+5681.41,-3751.58,-6135.04,-2940.85,+351.605,+6848.73
2000-09-01 02:57:00 PDT,+5674.15,-3759.37,-6138.09,-2952.76,+349.891,+6842.92
2000-09-01 02:58:00 PDT,+5671.22,-3761.38,-6136.47,-2943.31,+359.423,+6840.57
2000-09-01 02:59:00 PDT,+5661.6,-3766.73,-6139.65,-2942.63,+356.853,+6839.4
2000-09-01 03:00:00 PDT,+5664.88,-3759.87,-6140.87,-2937.16,+348.305,+6847.23
2000-09-01 03:01:00 PDT,+5665.76,-3763.03,-6138.76,-2940.96,+355.337,+6842.22
2000-09-01 03:02:00 PDT,+5663,-3769.66,-6140.42,-2957.81,+352.879,+6836.28
2000-09-01 03:03:00 PDT,+5673.23,-3764.08,-6135.51,-2952.72,+360.342,+6837.23
2000-09-01 03:04:00 PDT,+5682.92,-3765.49,-6128.5,-2957.11,+377.139,+6829.42
2000-09-01 03:05:00 PDT,+5685,-3761.79,-6128.31,-2951.6,+376.665,+6832.89
2000-09-01 03:06:00 PDT,+5681.35,-3766.87,-6129.73,-2957.99,+376.29,+6829.31
2000-09-01 03:07:00 PDT,+5694.2,-3762.85,-6123.59,-2958.9,+384.992,+6827.33
2000-09-01 03:08:00 PDT,+5695.37,-3763.79,-6121.8,-2959.57,+388.416,+6825.96
2000-09-01 03:09:00 PDT,+5693.25,-3767.31,-6121.15,-2962.12,+391.614,+6822.19
2000-09-01 03:10:00 PDT,+5705.94,-3762.95,-6115.02,-2962.81,+402.498,+6819.6
2000-09-01 03:11:00 PDT,+5706.18,-3758.45,-6115.26,-2951.48,+403.103,+6824.09
2000-09-01 03:12:00 PDT,+5692.31,-3764.62,-6119.66,-2945.19,+400.682,+6824.31
2000-09-01 03:13:00 PDT,+5680.62,-3771.94,-6124.17,-2945.51,+396.819,+6822.81
2000-09-01 03:14:00 PDT,+5670.95,-3777.66,-6127.92,-2946.61,+395.248,+6820.33
2000-09-01 03:15:00 PDT,+5674.23,-3776.66,-6125.47,-2941.9,+405.237,+6817.57
2000-09-01 03:16:00 PDT,+5671.32,-3774.61,-6129.43,-2942.22,+394.025,+6822.87
2000-09-01 03:17:00 PDT,+5649.23,-3781.18,-6141.02,-2937.62,+376.172,+6827.54
2000-09-01 03:18:00 PDT,+5644.54,-3781.06,-6143.29,-2932.46,+371.674,+6830.74
2000-09-01 03:19:00 PDT,+5647.55,-3784.64,-6140.99,-2943.78,+377.232,+6824.58
2000-09-01 03:20:00 PDT,+5631.01,-3790.23,-6147.71,-2938.06,+370.098,+6825.89
2000-09-01 03:21:00 PDT,+5626.44,-3790,-6149.04,-2932.02,+367.836,+6828.44
2000-09-01 03:22:00 PDT,+5628.57,-3785.32,-6146.93,-2918.76,+371.487,+6832.59
2000-09-01 03:23:00 PDT,+5625.15,-3789.91,-6147.95,-2925.83,+371.993,+6829.12
2000-09-01 03:24:00 PDT,+5618.5,-3795.22,-6148.67,-2925.18,+376.67,+6825.8
2000-09-01 03:25:00 PDT,+5628.66,-3794.35,-6141.63,-2927.07,+390.711,+6820.86
2000-09-01 03:26:00 PDT,+5628.72,-3789.95,-6142.21,-2915.43,+389.563,+6825.95
2000-09-01 03:27:00 PDT,+5628.19,-3789.26,-6143.35,-2914.42,+387.445,+6826.47
2000-09-01 03:28:00 PDT,+5625.93,-3795.84,-6142.2,-2923.26,+394.211,+6819
2000-09-01 03:29:00 PDT,+5619.24,-3793.86,-6146.55,-2913.82,+385.796,+6825.71
2000-09-01 03:30:00 PDT,+5620.2,-3792.82,-6146.73,-2909.74,+384.038,+6828.04
2000-09-01 03:31:00 PDT,+5616.17,-3793.07,-6147.94,-2905.87,+382.471,+6829.16
2000-09-01 03:32:00 PDT,+5623.66,-3791.13,-6146.16,-2911.96,+382.102,+6829.18
2000-09-01 03:33:00 PDT,+5621.66,-3784.52,-6147.66,-2895.28,+376.067,+6838.63
2000-09-01 03:34:00 PDT,+5619.83,-3785.78,-6146.98,-2890.82,+381.265,+6837.1
2000-09-01 03:35:00 PDT,+5615.25,-3788.13,-6149.54,-2893.17,+378.578,+6836.11
2000-09-01 03:36:00 PDT,+5638.74,-3772.32,-6137.95,-2876.35,+392.151,+6841.51
2000-09-01 03:37:00 PDT,+5651.19,-3763.57,-6130.67,-2862.5,+403.926,+6843.47
2000-09-01 03:38:00 PDT,+5658.41,-3756.65,-6126.07,-2847.68,+412.759,+6846.17
2000-09-01 03:39:00 PDT,+5665.5,-3746.38,-6119.22,-2818.75,+424.496,+6853.57
2000-09-01 03:40:00 PDT,+5652.09,-3752.17,-6126.59,-2819.24,+416.749,+6853.26
2000-09-01 03:41:00 PDT,+5654.11,-3749.39,-6126.69,-2818.34,+413.95,+6855.33
2000-09-01 03:42:00 PDT,+5660.82,-3749.91,-6121.61,-2820.62,+424.559,+6850.5
2000-09-01 03:43:00 PDT,+5641.92,-3772.91,-6126.75,-2849.61,+428.137,+6831.07
2000-09-01 03:44:00 PDT,+5641.13,-3779.57,-6124.61,-2856.54,+436.908,+6822.5
2000-09-01 03:45:00 PDT,+5634.5,-3776.82,-6125.36,-2835.83,+438.619,+6828.06
2000-09-01 03:46:00 PDT,+5628.99,-3779.58,-6126.36,-2833.18,+440.372,+6826.67
2000-09-01 03:47:00 PDT,+5629.51,-3779.25,-6127.37,-2837.54,+437.215,+6827.16
2000-09-01 03:48:00 PDT,+5623.55,-3784.6,-6131.08,-2847.84,+432.328,+6824.03
2000-09-01 03:49:00 PDT,+5634.15,-3779.86,-6126.8,-2847.64,+434.401,+6825.2
2000-09-01 03:50:00 PDT,+5628.49,-3779.06,-6127.65,-2833.33,+435.759,+6828.62
2000-09-01 03:51:00 PDT,+5610.28,-3788.48,-6135.22,-2835.84,+429.486,+6826.52
2000-09-01 03:52:00 PDT,+5613.43,-3783.76,-6132.98,-2825.43,+431.636,+6830.64
2000-09-01 03:53:00 PDT,+5600.95,-3793.55,-6138.89,-2839.6,+424.537,+6826.17
2000-09-01 03:54:00 PDT,+5605.06,-3789.48,-6139.04,-2841.76,+419.967,+6829.69
2000-09-01 03:55:00 PDT,+5609.02,-3788.21,-6137.07,-2842.54,+423.771,+6828.65
2000-09-01 03:56:00 PDT,+5607.65,-3793.75,-6133.99,-2843.88,+434.299,+6822.18
2000-09-01 03:57:00 PDT,+5597.48,-3795.63,-6139.78,-2844.44,+421.53,+6826.43
2000-09-01 03:58:00 PDT,+5579.28,-3793.84,-6150.23,-2832.48,+400.139,+6838.67
2000-09-01 03:59:00 PDT,+5581.93,-3790.21,-6149.36,-2823.79,+400.145,+6842.39
2000-09-01 04:00:00 PDT,+5589.29,-3786.62,-6143.75,-2815.64,+411.459,+6841.77
2000-09-01 04:01:00 PDT,+5596.42,-3783.51,-6141.41,-2818.16,+414.135,+6841.47
2000-09-01 04:02:00 PDT,+5597.38,-3786.75,-6139.18,-2823.11,+421.183,+6835.82
2000-09-01 04:03:00 PDT,+5597.74,-3783.47,-6137.21,-2809.27,+426.439,+6838.57
2000-09-01 04:04:00 PDT,+5605.63,-3781.78,-6135.13,-2816.55,+427.103,+6837.57
2000-09-01 04:05:00 PDT,+5606.48,-3781.93,-6137.07,-2826.43,+420.886,+6837.97
2000-09-01 04:06:00 PDT,+5600.9,-3794.03,-6136.21,-2839.65,+432.57,+6824.09
2000-09-01 04:07:00 PDT,+5593.41,-3797.06,-6137.57,-2833.37,+434.171,+6823
2000-09-01 04:08:00 PDT,+5591.18,-3798.78,-6137.49,-2830.84,+434.398,+6823.24
2000-09-01 04:09:00 PDT,+5597.75,-3793.87,-6133.79,-2824.71,+437.81,+6825.84
2000-09-01 04:10:00 PDT,+5596.15,-3790.09,-6134.41,-2811.13,+435.851,+6831.08
2000-09-01 04:11:00 PDT,+5594.65,-3791.02,-6135.86,-2814.62,+434.697,+6829.67
2000-09-01 04:12:00 PDT,+5590.56,-3797.26,-6139.14,-2828.98,+431.651,+6824.91
2000-09-01 04:13:00 PDT,+5595.03,-3795.73,-6137.46,-2830.34,+429.826,+6825.98
2000-09-01 04:14:00 PDT,+5595.47,-3789.87,-6139.13,-2817.42,+427.117,+6832.92
2000-09-01 04:15:00 PDT,+5606.9,-3780.27,-6135.21,-2809.92,+428.375,+6839.11
2000-09-01 04:16:00 PDT,+5618.2,-3777.32,-6130.28,-2813.05,+436.034,+6836.65
2000-09-01 04:17:00 PDT,+5615.85,-3781.7,-6129.19,-2812.84,+442.539,+6831.17
2000-09-01 04:18:00 PDT,+5596.12,-3797.8,-6137.19,-2830.22,+435.232,+6822.52
2000-09-01 04:19:00 PDT,+5593.06,-3801.28,-6133.35,-2818.91,+448.931,+6818.01
2000-09-01 04:20:00 PDT,+5582.04,-3803.94,-6137.71,-2813.1,+443.205,+6820.64
2000-09-01 04:21:00 PDT,+5571.75,-3810.63,-6139.24,-2811.18,+446.479,+6816.84
2000-09-01 04:22:00 PDT,+5563.26,-3815.39,-6142.19,-2811.87,+443.813,+6815.86
