# file...... EOL_2_2_V.csv
# date...... Tue Jan 24 15:06:23 2017
# user...... D3P313
# host...... (null)
# target.... node 18634
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-09-01 00:19:00 PDT,+5672.57,-3783.29,-6198.81,-2875.64,+357.391,+6752.72
2000-09-01 00:20:00 PDT,+5673.59,-3786.74,-6195.02,-2875.53,+365.703,+6748.36
2000-09-01 00:21:00 PDT,+5657.48,-3786.91,-6204.1,-2875.44,+353.83,+6756.39
2000-09-01 00:22:00 PDT,+5655.01,-3794.94,-6212.27,-2899.3,+352.575,+6745.11
2000-09-01 00:23:00 PDT,+5668.68,-3789.39,-6206.02,-2886.23,+360.604,+6748.94
2000-09-01 00:24:00 PDT,+5673.06,-3788.02,-6206.57,-2890.05,+361.374,+6751.81
2000-09-01 00:25:00 PDT,+5681.46,-3785.15,-6207.84,-2891.75,+358.26,+6755.81
2000-09-01 00:26:00 PDT,+5711.67,-3784,-6192.3,-2889.09,+379.474,+6746.95
2000-09-01 00:27:00 PDT,+5684.26,-3761.21,-6187.63,-2888.61,+380.788,+6744.53
2000-09-01 00:28:00 PDT,+5682.55,-3763.17,-6191.5,-2892.12,+378.189,+6746.66
2000-09-01 00:29:00 PDT,+5669.69,-3758.56,-6190.15,-2874.36,+374.349,+6755.74
2000-09-01 00:30:00 PDT,+5666.7,-3764.49,-6190.33,-2878.58,+381.093,+6748.67
2000-09-01 00:31:00 PDT,+5669.94,-3767.07,-6194.05,-2892.13,+372.963,+6752.05
2000-09-01 00:32:00 PDT,+5669.32,-3772.64,-6196.76,-2899.41,+376.516,+6744.63
2000-09-01 00:33:00 PDT,+5662.38,-3768.96,-6197.17,-2884.66,+369.975,+6755.74
2000-09-01 00:34:00 PDT,+5680.6,-3764.41,-6194.77,-2885.82,+380.911,+6752.58
2000-09-01 00:35:00 PDT,+5675.62,-3765.69,-6199.49,-2887.81,+372.786,+6756.17
2000-09-01 00:36:00 PDT,+5669.86,-3768.86,-6201.57,-2890.38,+369.965,+6754.77
2000-09-01 00:37:00 PDT,+5674.62,-3758.72,-6199.48,-2876.23,+366.644,+6767.57
2000-09-01 00:38:00 PDT,+5660.44,-3761.32,-6208.79,-2877.01,+356.324,+6770.74
2000-09-01 00:39:00 PDT,+5660.67,-3759.17,-6210.32,-2872.04,+353.061,+6774.43
2000-09-01 00:40:00 PDT,+5658.01,-3761.68,-6209.42,-2871.94,+358.555,+6770.45
2000-09-01 00:41:00 PDT,+5656.93,-3772.09,-6213.91,-2891.63,+354.073,+6761.41
2000-09-01 00:42:00 PDT,+5675.07,-3767.71,-6205.04,-2892.99,+368.918,+6758.17
2000-09-01 00:43:00 PDT,+5681.2,-3765.06,-6204.99,-2896.21,+368.37,+6758.1
2000-09-01 00:44:00 PDT,+5675.05,-3769.17,-6206.88,-2902.63,+369.211,+6752.62
2000-09-01 00:45:00 PDT,+5667.72,-3773.43,-6212.49,-2906.37,+364.358,+6752.95
2000-09-01 00:46:00 PDT,+5671.58,-3774.6,-6210.42,-2909.31,+370.967,+6749.48
2000-09-01 00:47:00 PDT,+5676.11,-3769.8,-6212.9,-2912.2,+362.952,+6759.18
2000-09-01 00:48:00 PDT,+5676.54,-3770.4,-6213.71,-2907.34,+362.684,+6761.7
2000-09-01 00:49:00 PDT,+5662.37,-3775.88,-6219.05,-2906.62,+355.049,+6762.65
2000-09-01 00:50:00 PDT,+5669.82,-3769.92,-6215.93,-2897.62,+356.348,+6767.1
2000-09-01 00:51:00 PDT,+5667.62,-3770.7,-6218.31,-2902.53,+352.685,+6768.46
2000-09-01 00:52:00 PDT,+5674.19,-3764.09,-6214.47,-2892.51,+354.74,+6772.71
2000-09-01 00:53:00 PDT,+5675.64,-3763.22,-6214.88,-2890.37,+357.406,+6772.42
2000-09-01 00:54:00 PDT,+5667.25,-3764.89,-6220.53,-2895.51,+346.996,+6775.47
2000-09-01 00:55:00 PDT,+5669.84,-3757.51,-6216.17,-2874.81,+353.433,+6781.28
2000-09-01 00:56:00 PDT,+5672.41,-3760.19,-6212.66,-2874.84,+360.531,+6778.56
2000-09-01 00:57:00 PDT,+5681.1,-3755,-6209.25,-2874.43,+363.39,+6779.6
2000-09-01 00:58:00 PDT,+5694.87,-3745.4,-6206.39,-2867.25,+364.362,+6786.19
2000-09-01 00:59:00 PDT,+5688.87,-3749.18,-6208.24,-2870.37,+360.488,+6785.26
2000-09-01 01:00:00 PDT,+5699.01,-3746.12,-6205.66,-2871.44,+362.096,+6787.12
2000-09-01 01:01:00 PDT,+5697.73,-3747.75,-6204.13,-2868.39,+365.911,+6786.19
2000-09-01 01:02:00 PDT,+5691.56,-3748.73,-6207.85,-2866.87,+360.41,+6788.27
2000-09-01 01:03:00 PDT,+5699.63,-3749.81,-6206.54,-2877.39,+365.275,+6784.18
2000-09-01 01:04:00 PDT,+5692.46,-3755.38,-6209.79,-2878.88,+365.104,+6781.48
2000-09-01 01:05:00 PDT,+5689.91,-3756.16,-6210.39,-2878.96,+364.755,+6782.26
2000-09-01 01:06:00 PDT,+5696.01,-3758.09,-6208.6,-2885.31,+369.328,+6778.23
2000-09-01 01:07:00 PDT,+5695.66,-3758.53,-6207.55,-2881.67,+372.264,+6777.71
2000-09-01 01:08:00 PDT,+5703.29,-3756.69,-6205.05,-2881.27,+374.275,+6778.68
2000-09-01 01:09:00 PDT,+5709.46,-3755.67,-6202.37,-2883.36,+378.776,+6777.07
2000-09-01 01:10:00 PDT,+5706.2,-3749.92,-6206.54,-2874.23,+364.06,+6788.21
2000-09-01 01:11:00 PDT,+5683.34,-3759.87,-6216.46,-2879.58,+354.423,+6785.41
2000-09-01 01:12:00 PDT,+5674.46,-3763,-6222.77,-2882.98,+346.428,+6787.74
2000-09-01 01:13:00 PDT,+5669.69,-3766.72,-6224.37,-2885.32,+345.02,+6786.27
2000-09-01 01:14:00 PDT,+5673.2,-3763.5,-6224.78,-2882.88,+343.887,+6789.11
2000-09-01 01:15:00 PDT,+5670.87,-3763.73,-6227.97,-2886.81,+339.881,+6789.16
2000-09-01 01:16:00 PDT,+5671.43,-3764.11,-6231.06,-2895.26,+335.869,+6788.79
2000-09-01 01:17:00 PDT,+5666.66,-3770.66,-6232.04,-2902.8,+337.289,+6781.69
2000-09-01 01:18:00 PDT,+5687.73,-3766.59,-6220.75,-2901.78,+353.569,+6778.5
2000-09-01 01:19:00 PDT,+5688.67,-3766.45,-6218.29,-2897.13,+360.655,+6776.58
2000-09-01 01:20:00 PDT,+5677.5,-3770.51,-6222.01,-2895.7,+356.217,+6776.97
2000-09-01 01:21:00 PDT,+5675.01,-3775.45,-6221.08,-2901.94,+359.671,+6771.24
2000-09-01 01:22:00 PDT,+5667.5,-3776.51,-6224.28,-2899.53,+352.89,+6774.49
2000-09-01 01:23:00 PDT,+5675.65,-3772.81,-6220.53,-2895.89,+359.112,+6776.45
2000-09-01 01:24:00 PDT,+5671.58,-3777.72,-6224.17,-2906.15,+355.221,+6773.28
2000-09-01 01:25:00 PDT,+5672.47,-3778.57,-6223.42,-2914.23,+355.702,+6771.04
2000-09-01 01:26:00 PDT,+5663.22,-3784.99,-6226.55,-2915.66,+354.725,+6767.66
2000-09-01 01:27:00 PDT,+5654.85,-3794.22,-6192.94,-2908.67,+349.576,+6761.48
2000-09-01 01:28:00 PDT,+5665.4,-3784.04,-6153.26,-2876.76,+351.146,+6769.79
2000-09-01 01:29:00 PDT,+5661.89,-3785.37,-6151.68,-2872.39,+355.363,+6769.15
2000-09-01 01:30:00 PDT,+5667.28,-3781.5,-6149.08,-2867.53,+358.959,+6771.52
2000-09-01 01:31:00 PDT,+5654.41,-3789.27,-6151.51,-2864.95,+358.506,+6767.34
2000-09-01 01:32:00 PDT,+5660.24,-3784.57,-6147.58,-2852.73,+366.53,+6769.75
2000-09-01 01:33:00 PDT,+5662.88,-3781.46,-6145.49,-2846.66,+367.917,+6772.03
2000-09-01 01:34:00 PDT,+5658.26,-3784.11,-6152.06,-2856.36,+355.712,+6773.97
2000-09-01 01:35:00 PDT,+5648.01,-3791.47,-6157.84,-2865.79,+351.003,+6769.12
2000-09-01 01:36:00 PDT,+5655.21,-3794.39,-6153.47,-2876.62,+362.404,+6759.78
2000-09-01 01:37:00 PDT,+5658.45,-3802.94,-6152.72,-2896.07,+369.244,+6748.81
2000-09-01 01:38:00 PDT,+5663.38,-3808.48,-6147.2,-2906.17,+382.472,+6737.58
2000-09-01 01:39:00 PDT,+5668.51,-3813.62,-6144.45,-2917.41,+389.96,+6729.43
2000-09-01 01:40:00 PDT,+5660.72,-3804.8,-6148.94,-2899.19,+382.87,+6782.56
2000-09-01 01:41:00 PDT,+5635.68,-3813.48,-6157.11,-2894.13,+376.948,+6779.9
2000-09-01 01:42:00 PDT,+5634.38,-3805.87,-6158.24,-2876.83,+371.175,+6790.31
2000-09-01 01:43:00 PDT,+5642.45,-3793.9,-6153.15,-2856.25,+373.533,+6798.91
2000-09-01 01:44:00 PDT,+5638.69,-3797.62,-6153.95,-2852.86,+374.505,+6797.6
2000-09-01 01:45:00 PDT,+5644.16,-3797.59,-6152.67,-2857.82,+376.713,+6796.34
2000-09-01 01:46:00 PDT,+5633.4,-3805.2,-6159.46,-2868.48,+369.528,+6793.04
2000-09-01 01:47:00 PDT,+5618.6,-3818.03,-6166.37,-2883.4,+366.288,+6784.54
2000-09-01 01:48:00 PDT,+5620.31,-3817.11,-6165.79,-2882.97,+369.515,+6784.13
2000-09-01 01:49:00 PDT,+5618.15,-3825.09,-6167.17,-2897.92,+368.324,+6778.63
2000-09-01 01:50:00 PDT,+5618.33,-3822.67,-6168.37,-2894.19,+364.412,+6782.75
2000-09-01 01:51:00 PDT,+5622.18,-3831.59,-6163.9,-2911.23,+377.079,+6769.83
2000-09-01 01:52:00 PDT,+5618.74,-3835.66,-6163.82,-2913.33,+379.03,+6766.52
2000-09-01 01:53:00 PDT,+5618.71,-3838.67,-6158.77,-2904.45,+397.136,+6757.56
2000-09-01 01:54:00 PDT,+5637.69,-3831.62,-6150.81,-2906.42,+407.982,+6756.62
2000-09-01 01:55:00 PDT,+5623.09,-3830.84,-6154.27,-2891.54,+401.906,+6762.79
2000-09-01 01:56:00 PDT,+5625.54,-3836.84,-6151.78,-2902.45,+406.399,+6757.55
2000-09-01 01:57:00 PDT,+5634.7,-3828.99,-6146.12,-2891.53,+410.879,+6761.86
2000-09-01 01:58:00 PDT,+5635.08,-3831.21,-6146.03,-2893.02,+414.225,+6758.77
2000-09-01 01:59:00 PDT,+5640.02,-3835.05,-6147.04,-2912.04,+410.698,+6755.06
2000-09-01 02:00:00 PDT,+5633.31,-3843.84,-6152.62,-2926.88,+408.965,+6748.91
2000-09-01 02:01:00 PDT,+5616.08,-3844.99,-6163.58,-2920.64,+390.72,+6756.99
2000-09-01 02:02:00 PDT,+5612.62,-3845.14,-6161.62,-2913.26,+393.537,+6757.22
2000-09-01 02:03:00 PDT,+5608.08,-3845.11,-6161.42,-2902.82,+397.372,+6758.16
2000-09-01 02:04:00 PDT,+5592.09,-3848.23,-6169.97,-2897.38,+387.318,+6762.19
2000-09-01 02:05:00 PDT,+5587.8,-3855.76,-6172.38,-2909.2,+388.182,+6756.41
2000-09-01 02:06:00 PDT,+5566.21,-3862.86,-6184.37,-2906.2,+374.65,+6758.46
2000-09-01 02:07:00 PDT,+5540.02,-3875,-6193.91,-2905.9,+364.643,+6755.56
2000-09-01 02:08:00 PDT,+5563.01,-3901.94,-6200.3,-2903.16,+356.153,+6758.91
2000-09-01 02:09:00 PDT,+5565.19,-3896.72,-6198.52,-2890.12,+356.604,+6764.38
2000-09-01 02:10:00 PDT,+5560.63,-3887.65,-6202.78,-2866.29,+343.199,+6779.7
2000-09-01 02:11:00 PDT,+5545.61,-3890.69,-6207.48,-2857.42,+340.241,+6781.37
2000-09-01 02:12:00 PDT,+5551.11,-3888.7,-6207.03,-2858.82,+340.211,+6783.25
2000-09-01 02:13:00 PDT,+5567.77,-3885.99,-6200.22,-2862.51,+350.923,+6780.96
2000-09-01 02:14:00 PDT,+5562.48,-3893.21,-6203.27,-2873.61,+352.808,+6773.55
2000-09-01 02:15:00 PDT,+5561.82,-3882.45,-6203.06,-2847.57,+348.354,+6786.91
2000-09-01 02:16:00 PDT,+5571.37,-3877.03,-6200.99,-2847.72,+349.272,+6790.36
2000-09-01 02:17:00 PDT,+5581.04,-3866.96,-6195.39,-2829.78,+351.566,+6798.86
2000-09-01 02:18:00 PDT,+5576.31,-3868.23,-6197.19,-2827.23,+346.105,+6802.1
2000-09-01 02:19:00 PDT,+5585.74,-3865.99,-6194.4,-2833.1,+351.271,+6799.05
2000-09-01 02:20:00 PDT,+5576.91,-3864.97,-6201.46,-2831.81,+336.752,+6805.56
2000-09-01 02:21:00 PDT,+5570.52,-3876.99,-6200.46,-2843.5,+346.213,+6793.21
2000-09-01 02:22:00 PDT,+5579.35,-3874.95,-6195.68,-2840.55,+355.657,+6791.77
2000-09-01 02:23:00 PDT,+5597.66,-3859.58,-6188.3,-2817.89,+363.565,+6802.11
2000-09-01 02:24:00 PDT,+5603.66,-3852.16,-6187.81,-2809.41,+360.238,+6808.62
2000-09-01 02:25:00 PDT,+5611.43,-3849.68,-6183.61,-2808.57,+366.241,+6807.55
2000-09-01 02:26:00 PDT,+5606.38,-3849.94,-6185.36,-2801.82,+365.779,+6808.85
2000-09-01 02:27:00 PDT,+5601.95,-3853.07,-6187.62,-2804.31,+363.946,+6806.68
2000-09-01 02:28:00 PDT,+5603.37,-3846.73,-6185.07,-2784.11,+366.325,+6813.99
2000-09-01 02:29:00 PDT,+5619.36,-3844.4,-6175.48,-2786.66,+381.745,+6809.39
2000-09-01 02:30:00 PDT,+5619.66,-3854.68,-6174.32,-2805.9,+389.116,+6796.6
2000-09-01 02:31:00 PDT,+5624.71,-3844.88,-6172.34,-2788.66,+386.693,+6806.05
2000-09-01 02:32:00 PDT,+5619.71,-3851.99,-6172.68,-2798.05,+387.54,+6800.41
2000-09-01 02:33:00 PDT,+5612.01,-3860.33,-6171.3,-2800.56,+396.444,+6791.59
2000-09-01 02:34:00 PDT,+5600.36,-3860.27,-6179.98,-2798.75,+379.442,+6799.09
2000-09-01 02:35:00 PDT,+5593.97,-3862.01,-6182.95,-2797.15,+376.982,+6797.35
2000-09-01 02:36:00 PDT,+5598.71,-3850.96,-6177.29,-2768.99,+382.699,+6806.35
2000-09-01 02:37:00 PDT,+5583.09,-3859.37,-6182.74,-2775.06,+376.852,+6802.76
2000-09-01 02:38:00 PDT,+5568.65,-3870.24,-6185.28,-2787.13,+379.415,+6792.64
2000-09-01 02:39:00 PDT,+5579.17,-3862.41,-6182.41,-2780.79,+378.49,+6798.8
2000-09-01 02:40:00 PDT,+5589.87,-3856.45,-6181.52,-2783.72,+377.404,+6801.63
2000-09-01 02:41:00 PDT,+5578.43,-3869.15,-6189.05,-2808,+368.413,+6793.14
2000-09-01 02:42:00 PDT,+5598.75,-3858.3,-6180,-2799.77,+378.085,+6797.12
2000-09-01 02:43:00 PDT,+5612.08,-3861.48,-6169.76,-2809.04,+399.565,+6784.85
2000-09-01 02:44:00 PDT,+5615.43,-3844.59,-6167.16,-2773.95,+396.082,+6801.36
2000-09-01 02:45:00 PDT,+5614.74,-3837.88,-6165.9,-2757.6,+396.507,+6808.85
2000-09-01 02:46:00 PDT,+5618.09,-3839.81,-6163.71,-2763.06,+404.026,+6802.26
2000-09-01 02:47:00 PDT,+5624.27,-3830.03,-6164.11,-2751.79,+401.389,+6811.95
2000-09-01 02:48:00 PDT,+5632.42,-3822.74,-6159.9,-2742.51,+404.254,+6816.58
2000-09-01 02:49:00 PDT,+5642.61,-3814.84,-6190.03,-2744.13,+413.404,+6820.36
2000-09-01 02:50:00 PDT,+5650.95,-3798.68,-6189.62,-2719.79,+405.953,+6838.57
2000-09-01 02:51:00 PDT,+5645.27,-3801.07,-6194.65,-2727.55,+398.15,+6839.55
2000-09-01 02:52:00 PDT,+5637.37,-3809.93,-6196.72,-2737.53,+402.16,+6830.58
2000-09-01 02:53:00 PDT,+5623.64,-3823.88,-6202.15,-2750.16,+405.28,+6819.76
2000-09-01 02:54:00 PDT,+5631.88,-3818.43,-6200.66,-2750.12,+403.028,+6825.05
2000-09-01 02:55:00 PDT,+5610.42,-3824.26,-6209.14,-2743.89,+392.231,+6827.38
2000-09-01 02:56:00 PDT,+5591.01,-3837.39,-6217.09,-2754.85,+385.541,+6821.4
2000-09-01 02:57:00 PDT,+5579.56,-3849.47,-6222.96,-2775.25,+381.407,+6812.33
2000-09-01 02:58:00 PDT,+5572.59,-3851.45,-6219.21,-2758.96,+393.675,+6809.01
2000-09-01 02:59:00 PDT,+5557.52,-3857.5,-6224.19,-2756.75,+388.292,+6808.73
2000-09-01 03:00:00 PDT,+5562.97,-3847.14,-6226.66,-2747.48,+374.728,+6823.44
2000-09-01 03:01:00 PDT,+5604.83,-3876.34,-6221.3,-2754,+388.331,+6813.1
2000-09-01 03:02:00 PDT,+5609.06,-3884.28,-6221.8,-2778.38,+389.245,+6803.83
2000-09-01 03:03:00 PDT,+5628.31,-3874.26,-6211.81,-2766.19,+402.045,+6806.35
2000-09-01 03:04:00 PDT,+5645.49,-3877.78,-6199.91,-2774.81,+429.022,+6791.28
2000-09-01 03:05:00 PDT,+5643.44,-3874.27,-6202.98,-2769.75,+422.227,+6798.68
2000-09-01 03:06:00 PDT,+5641.69,-3879.23,-6205.66,-2777.8,+419.593,+6796.59
2000-09-01 03:07:00 PDT,+5665.22,-3873.73,-6193.33,-2779.82,+436.449,+6790.56
2000-09-01 03:08:00 PDT,+5665.92,-3870.75,-6189.94,-2769.83,+438.376,+6794.22
2000-09-01 03:09:00 PDT,+5659.09,-3876.07,-6188.93,-2771.55,+442.794,+6787.9
2000-09-01 03:10:00 PDT,+5680.03,-3871.97,-6179.7,-2774.87,+459.211,+6781.84
2000-09-01 03:11:00 PDT,+5673.64,-3867.41,-6183.03,-2761.07,+455.107,+6788.79
2000-09-01 03:12:00 PDT,+5649.27,-3877.04,-6188.58,-2754.31,+454.211,+6784.98
2000-09-01 03:13:00 PDT,+5630.75,-3884.42,-6195.07,-2751.25,+446.321,+6785.54
2000-09-01 03:14:00 PDT,+5610.95,-3895.04,-6204.39,-2757.67,+440.561,+6780.86
2000-09-01 03:15:00 PDT,+5616.37,-3894.54,-6199.82,-2752.58,+454.658,+6774.74
2000-09-01 03:16:00 PDT,+5610.99,-3892.87,-6204.84,-2753.59,+441.124,+6780.01
2000-09-01 03:17:00 PDT,+5574.77,-3903.2,-6223.67,-2751.98,+414.316,+6785.61
2000-09-01 03:18:00 PDT,+5567.24,-3902.27,-6226.09,-2742.46,+407.318,+6791.43
2000-09-01 03:19:00 PDT,+5574.63,-3904.51,-6223.54,-2755.57,+413.102,+6785.71
2000-09-01 03:20:00 PDT,+5546.96,-3912.76,-6232.06,-2747.58,+405.168,+6784.79
2000-09-01 03:21:00 PDT,+5536.67,-3912.38,-6233.27,-2736.49,+402.15,+6787.77
2000-09-01 03:22:00 PDT,+5538.45,-3902.24,-6226.04,-2708.04,+408.258,+6796.11
2000-09-01 03:23:00 PDT,+5540.48,-3907.28,-6226.65,-2720.2,+410.647,+6792.06
2000-09-01 03:24:00 PDT,+5529.33,-3915.21,-6227.04,-2720.75,+416.663,+6784.93
2000-09-01 03:25:00 PDT,+5544.24,-3914.84,-6216.27,-2724.14,+436.815,+6776.35
2000-09-01 03:26:00 PDT,+5546.54,-3910.56,-6215.28,-2712.38,+439.808,+6779.69
2000-09-01 03:27:00 PDT,+5542.99,-3913.04,-6218.06,-2715.36,+436.668,+6777.39
2000-09-01 03:28:00 PDT,+5537.17,-3923.1,-6218.62,-2729.61,+443.229,+6767.75
2000-09-01 03:29:00 PDT,+5524.82,-3922.69,-6224.78,-2720.78,+433.244,+6774.01
2000-09-01 03:30:00 PDT,+5523.36,-3922.86,-6225.19,-2718.18,+431.754,+6774.83
2000-09-01 03:31:00 PDT,+5515.84,-3924.63,-6226.81,-2714.36,+431.294,+6774.07
2000-09-01 03:32:00 PDT,+5531.68,-3921.65,-6225.46,-2725.57,+429.549,+6776.31
2000-09-01 03:33:00 PDT,+5531.41,-3910.52,-6224.58,-2698.92,+422.981,+6791.11
2000-09-01 03:34:00 PDT,+5529.57,-3911.84,-6223.16,-2693.12,+430.022,+6788.35
2000-09-01 03:35:00 PDT,+5517.98,-3914.66,-6229.96,-2696.12,+421.098,+6789.43
2000-09-01 03:36:00 PDT,+5558.2,-3887.58,-6206.82,-2659.93,+442.723,+6802.15
2000-09-01 03:37:00 PDT,+5577.49,-3877.39,-6193.9,-2642.23,+461.828,+6802.35
2000-09-01 03:38:00 PDT,+5587.55,-3870.97,-6186.93,-2627.79,+475.668,+6801.8
2000-09-01 03:39:00 PDT,+5597,-3854.93,-6251.28,-2616.56,+492.79,+6812.21
2000-09-01 03:40:00 PDT,+5580.94,-3862.65,-6259.59,-2619.79,+486.013,+6809.35
2000-09-01 03:41:00 PDT,+5580.85,-3860.17,-6260.14,-2620.22,+482.984,+6810.37
2000-09-01 03:42:00 PDT,+5592.81,-3859.8,-6251.63,-2621.74,+498.628,+6803.48
2000-09-01 03:43:00 PDT,+5562.15,-3890.75,-6264.52,-2664.14,+498.729,+6776.77
2000-09-01 03:44:00 PDT,+5563.76,-3897.31,-6258.41,-2668.54,+512.47,+6765.26
2000-09-01 03:45:00 PDT,+5549.42,-3892.27,-6258.24,-2636.46,+513.28,+6773.92
2000-09-01 03:46:00 PDT,+5539.14,-3897.16,-6259.74,-2634.94,+515.971,+6769.49
2000-09-01 03:47:00 PDT,+5541.89,-3896.6,-6262.8,-2643.07,+510.568,+6770.58
2000-09-01 03:48:00 PDT,+5531.89,-3905.89,-6268.95,-2660.2,+506.485,+6762.28
2000-09-01 03:49:00 PDT,+5555.59,-3898.22,-6259.26,-2659.96,+514.942,+6762.76
2000-09-01 03:50:00 PDT,+5551.97,-3893.45,-6258.09,-2635.61,+515.255,+6771.6
2000-09-01 03:51:00 PDT,+5519.22,-3908.72,-6271.84,-2644.48,+504.499,+6765.1
2000-09-01 03:52:00 PDT,+5521.81,-3901.13,-6269.36,-2627.45,+504.471,+6774.05
2000-09-01 03:53:00 PDT,+5504.74,-3912.05,-6279.78,-2644.8,+492.76,+6770.51
2000-09-01 03:54:00 PDT,+5514.48,-3904.71,-6278.76,-2644.47,+486.945,+6778.28
2000-09-01 03:55:00 PDT,+5512.95,-3904.63,-6279.4,-2645.89,+486.668,+6778.21
2000-09-01 03:56:00 PDT,+5515.47,-3909.91,-6271.24,-2643.5,+504.008,+6769.33
2000-09-01 03:57:00 PDT,+5498.37,-3909,-6279.37,-2636.69,+484.229,+6779.91
2000-09-01 03:58:00 PDT,+5543.31,-3953.49,-6293.8,-2615.48,+453.378,+6801.37
2000-09-01 03:59:00 PDT,+5544.43,-3950.24,-6293.91,-2607.12,+451.351,+6805.87
2000-09-01 04:00:00 PDT,+5550.82,-3946.52,-6286.2,-2594.46,+465.09,+6804.04
2000-09-01 04:01:00 PDT,+5555.28,-3946.37,-6286.2,-2601.21,+465.999,+6802.09
2000-09-01 04:02:00 PDT,+5556.97,-3948.36,-6281.42,-2602.54,+476.017,+6795.92
2000-09-01 04:03:00 PDT,+5561.88,-3940.22,-6274.15,-2577.37,+485.621,+6800.86
2000-09-01 04:04:00 PDT,+5575.72,-3937.23,-6273.03,-2588.05,+485.628,+6801.26
2000-09-01 04:05:00 PDT,+5575.22,-3939.96,-6281.18,-2608.13,+474.214,+6802.31
2000-09-01 04:06:00 PDT,+5560,-3961.05,-6283.88,-2631.61,+488.719,+6777.77
2000-09-01 04:07:00 PDT,+5546.38,-3964.96,-6284.08,-2620.59,+492.038,+6774.36
2000-09-01 04:08:00 PDT,+5548.46,-3966.61,-6280.61,-2616.89,+497.289,+6772.37
2000-09-01 04:09:00 PDT,+5555.65,-3958.94,-6275.88,-2605.09,+498.883,+6779.22
2000-09-01 04:10:00 PDT,+5558.43,-3954.78,-6272.81,-2589.18,+501.962,+6782.82
2000-09-01 04:11:00 PDT,+5549.59,-3955.63,-6276.38,-2590.3,+496.332,+6783.85
2000-09-01 04:12:00 PDT,+5545.23,-3961.18,-6282.77,-2607.7,+487.216,+6782.92
2000-09-01 04:13:00 PDT,+5550.52,-3956.28,-6279.97,-2602.9,+482.623,+6789.29
2000-09-01 04:14:00 PDT,+5553.84,-3949.94,-6278.83,-2587.31,+483.67,+6795.38
2000-09-01 04:15:00 PDT,+5569.95,-3935.09,-6277.43,-2577.49,+477.835,+6810.48
2000-09-01 04:16:00 PDT,+5587.36,-3933.6,-6270.28,-2586.95,+490.451,+6803.47
2000-09-01 04:17:00 PDT,+5587.54,-3941.27,-6265.9,-2590.47,+504.841,+6791.47
2000-09-01 04:18:00 PDT,+5552.6,-3965.21,-6283.47,-2620.54,+489.101,+6780.07
2000-09-01 04:19:00 PDT,+5548.22,-3967.13,-6275.76,-2600.46,+507.618,+6774.64
2000-09-01 04:20:00 PDT,+5528.83,-3970.37,-6282.39,-2592.35,+498.396,+6778.44
2000-09-01 04:21:00 PDT,+5512.62,-3980.75,-6285.75,-2594.61,+502.573,+6770.57
2000-09-01 04:22:00 PDT,+5502.72,-3985.8,-6290.23,-2597.24,+498.577,+6769.87
2000-09-01 04:23:00 PDT,+5512.97,-3977.32,-6286.49,-2587.73,+498.352,+6777.73
